pc_time,seq,tick_ms,bitmap,sensor_1_x_gs,sensor_1_y_gs,sensor_1_z_gs,sensor_2_x_gs,sensor_2_y_gs,sensor_2_z_gs,sensor_3_x_gs,sensor_3_y_gs,sensor_3_z_gs,sensor_4_x_gs,sensor_4_y_gs,sensor_4_z_gs,sensor_5_x_gs,sensor_5_y_gs,sensor_5_z_gs,sensor_6_x_gs,sensor_6_y_gs,sensor_6_z_gs,sensor_7_x_gs,sensor_7_y_gs,sensor_7_z_gs,sensor_8_x_gs,sensor_8_y_gs,sensor_8_z_gs,sensor_9_x_gs,sensor_9_y_gs,sensor_9_z_gs,sensor_10_x_gs,sensor_10_y_gs,sensor_10_z_gs,sensor_11_x_gs,sensor_11_y_gs,sensor_11_z_gs,sensor_12_x_gs,sensor_12_y_gs,sensor_12_z_gs,imu_seq,imu_tick_ms,ax,ay,az,gx,gy,gz,temp
1780493821.458183,103143,493358,0x0FFF,0.439941,0.340955,-0.967871,0.285962,0.483936,-0.934875,0.175977,0.307959,-0.912878,0.307959,-0.626917,1.231836,0.153979,-0.318958,1.264832,0.076990,-0.263965,1.275830,0.197974,0.340955,-0.923877,0.252966,0.461938,-0.703906,0.131982,0.439941,-0.901880,0.329956,-0.373950,0.923877,0.208972,-0.296960,1.132849,0.230969,-0.230969,1.264832,103140,493352,-92,118,8242,-20,-1,-21,629
1780493821.460168,103145,493360,0x0FFF,0.461938,0.340955,-0.934875,0.296960,0.417944,-0.934875,0.252966,0.417944,-0.901880,0.175977,-0.560925,1.198840,0.164978,-0.362952,1.275830,0.010999,-0.274963,1.286829,0.032996,0.340955,-1.110852,0.208972,0.395947,-0.681909,0.208972,0.439941,-0.934875,0.285962,-0.373950,0.956873,0.076990,-0.406946,1.022864,0.098987,-0.219971,1.264832,103144,493358,-92,123,8240,-16,-4,-20,638
1780493821.462126,103146,493362,0x0FFF,0.494934,0.395947,-0.934875,0.395947,0.494934,-0.879883,0.274963,0.274963,-0.802893,0.175977,-0.560925,1.132849,0.098987,-0.329956,1.330823,0.109985,-0.142981,1.319824,0.197974,0.274963,-0.945874,0.131982,0.439941,-0.868884,0.109985,0.395947,-0.879883,0.164978,-0.362952,1.066858,0.164978,-0.351953,1.154846,0.109985,-0.230969,1.220837,103144,493358,-92,123,8240,-16,-4,-20,638
1780493821.464053,103148,493364,0x0FFF,0.406946,0.395947,-1.022864,0.263965,0.538928,-1.000867,0.274963,0.285962,-0.989868,0.197974,-0.670911,1.264832,0.219971,-0.406946,1.187842,0.131982,-0.197974,1.308826,0.285962,0.395947,-0.901880,0.164978,0.461938,-0.824890,0.087988,0.417944,-0.956873,0.274963,-0.472937,0.989868,0.098987,-0.285962,1.110852,0.186975,-0.252966,1.286829,103147,493362,-103,112,8240,-15,-4,-19,645
1780493821.466094,103149,493366,0x0FFF,0.494934,0.428943,-1.055859,0.274963,0.505933,-0.945874,0.230969,0.318958,-0.879883,0.252966,-0.670911,1.143848,-0.010999,-0.373950,1.198840,0.054993,-0.285962,1.242834,0.241968,0.230969,-0.945874,0.263965,0.406946,-0.802893,0.109985,0.318958,-0.901880,0.153979,-0.395947,1.044861,0.065991,-0.362952,1.143848,0.230969,-0.175977,1.143848,103147,493362,-103,112,8240,-15,-4,-19,645
1780493821.468123,103150,493368,0x0FFF,0.483936,0.318958,-1.088855,0.307959,0.494934,-0.967871,0.252966,0.406946,-0.967871,0.362952,-0.637915,1.198840,0.098987,-0.296960,1.297827,0.098987,-0.307959,1.220837,0.076990,0.362952,-0.967871,0.109985,0.472937,-0.769897,0.208972,0.428943,-1.044861,0.186975,-0.428943,0.978870,0.065991,-0.241968,1.154846,0.087988,-0.274963,1.209839,103147,493362,-103,112,8240,-15,-4,-19,645
1780493821.470256,103152,493370,0x0FFF,0.384949,0.329956,-0.989868,0.472937,0.483936,-0.956873,0.274963,0.395947,-0.978870,0.219971,-0.692908,1.176843,0.087988,-0.329956,1.187842,0.043994,-0.285962,1.264832,0.241968,0.373950,-1.044861,0.208972,0.461938,-0.813892,0.263965,0.351953,-0.945874,0.219971,-0.428943,0.945874,0.208972,-0.340955,1.242834,0.142981,-0.197974,1.176843,103151,493368,-99,109,8232,-15,-4,-22,624
1780493821.472566,103153,493372,0x0FFF,0.395947,0.318958,-1.000867,0.329956,0.560925,-0.945874,0.186975,0.384949,-0.956873,0.252966,-0.626917,1.275830,0.164978,-0.406946,1.275830,0.054993,-0.340955,1.286829,0.131982,0.351953,-0.989868,0.142981,0.384949,-0.824890,0.241968,0.428943,-0.901880,0.142981,-0.494934,0.989868,0.109985,-0.362952,1.165845,0.164978,-0.186975,1.253833,103151,493368,-99,109,8232,-15,-4,-22,624
1780493821.474844,103155,493374,0x0FFF,0.461938,0.318958,-1.022864,0.296960,0.505933,-0.923877,0.076990,0.428943,-0.802893,0.241968,-0.637915,1.220837,0.054993,-0.318958,1.198840,-0.010999,-0.241968,1.198840,0.219971,0.439941,-1.066858,0.186975,0.428943,-0.758899,0.087988,0.373950,-1.022864,0.274963,-0.472937,1.044861,0.131982,-0.307959,1.143848,0.241968,-0.219971,1.198840,103154,493372,-96,112,8230,-16,-2,-21,620
1780493821.476870,103156,493376,0x0FFF,0.373950,0.340955,-1.011865,0.241968,0.472937,-0.890881,0.274963,0.274963,-0.923877,0.208972,-0.582922,1.132849,0.109985,-0.263965,1.275830,0.054993,-0.175977,1.242834,0.175977,0.318958,-0.879883,0.186975,0.450940,-0.769897,0.098987,0.307959,-0.956873,0.296960,-0.461938,0.978870,0.098987,-0.439941,1.110852,0.153979,-0.186975,1.264832,103154,493372,-96,112,8230,-16,-2,-21,620
1780493821.478955,103157,493378,0x0FFF,0.417944,0.285962,-1.000867,0.307959,0.494934,-0.989868,0.263965,0.428943,-1.000867,0.263965,-0.670911,1.187842,0.186975,-0.252966,1.165845,0.010999,-0.263965,1.176843,0.153979,0.406946,-1.011865,0.263965,0.329956,-0.857886,0.098987,0.472937,-0.912878,0.307959,-0.461938,0.967871,0.076990,-0.395947,1.209839,0.219971,-0.120984,1.143848,103154,493372,-96,112,8230,-16,-2,-21,620
1780493821.480990,103159,493380,0x0FFF,0.483936,0.329956,-0.945874,0.307959,0.461938,-0.934875,0.219971,0.241968,-0.868884,0.230969,-0.670911,1.220837,0.076990,-0.296960,1.110852,0.021997,-0.241968,1.286829,0.219971,0.373950,-0.978870,0.208972,0.329956,-0.791895,0.120984,0.395947,-0.890881,0.120984,-0.472937,0.956873,0.087988,-0.340955,1.121851,0.186975,-0.186975,1.176843,103158,493379,-83,111,8244,-16,-5,-23,626
1780493821.483067,103160,493383,0x0FFF,0.472937,0.296960,-0.835889,0.329956,0.472937,-0.901880,0.285962,0.362952,-0.934875,0.252966,-0.538928,1.187842,0.131982,-0.307959,1.286829,0.054993,-0.296960,1.308826,0.175977,0.373950,-0.923877,0.164978,0.362952,-0.813892,0.098987,0.472937,-0.934875,0.241968,-0.384949,0.901880,0.175977,-0.362952,1.187842,0.197974,-0.142981,1.198840,103158,493379,-83,111,8244,-16,-5,-23,626
1780493821.485062,103162,493385,0x0FFF,0.450940,0.428943,-0.967871,0.274963,0.494934,-0.923877,0.208972,0.362952,-0.835889,0.307959,-0.780896,1.143848,0.131982,-0.461938,1.253833,-0.021997,-0.263965,1.253833,0.131982,0.373950,-1.000867,0.208972,0.406946,-0.747900,0.098987,0.450940,-0.901880,0.131982,-0.505933,0.978870,0.131982,-0.285962,1.165845,0.120984,-0.263965,1.198840,103161,493383,-89,115,8242,-16,-3,-21,635
1780493821.487161,103163,493387,0x0FFF,0.318958,0.296960,-0.989868,0.263965,0.428943,-0.901880,0.241968,0.340955,-0.912878,0.252966,-0.593921,1.286829,0.076990,-0.351953,1.352820,0.043994,-0.263965,1.363818,0.175977,0.329956,-0.967871,0.065991,0.428943,-0.890881,0.241968,0.340955,-0.989868,0.230969,-0.494934,1.044861,0.175977,-0.351953,1.143848,0.175977,-0.131982,1.220837,103161,493383,-89,115,8242,-16,-3,-21,635
1780493821.489159,103165,493389,0x0FFF,0.373950,0.329956,-1.088855,0.329956,0.505933,-0.956873,0.263965,0.450940,-0.934875,0.208972,-0.659912,1.264832,0.142981,-0.318958,1.187842,0.000000,-0.274963,1.308826,0.186975,0.318958,-0.945874,0.208972,0.406946,-0.813892,0.131982,0.428943,-1.011865,0.230969,-0.384949,0.967871,0.131982,-0.417944,1.187842,0.296960,-0.153979,1.220837,103164,493387,-90,116,8249,-14,-6,-22,632
1780493821.491164,103166,493391,0x0FFF,0.494934,0.395947,-0.934875,0.417944,0.428943,-0.868884,0.208972,0.329956,-0.956873,0.395947,-0.626917,1.176843,-0.032996,-0.241968,1.231836,0.054993,-0.296960,1.297827,0.197974,0.362952,-0.945874,0.186975,0.384949,-0.813892,0.120984,0.461938,-0.967871,0.241968,-0.472937,1.099854,0.098987,-0.307959,1.154846,0.164978,-0.307959,1.066858,103164,493387,-90,116,8249,-14,-6,-22,632
1780493821.493121,103167,493393,0x0FFF,0.483936,0.329956,-1.033862,0.296960,0.494934,-0.923877,0.230969,0.340955,-0.868884,0.197974,-0.637915,1.253833,0.087988,-0.296960,1.253833,0.000000,-0.340955,1.165845,0.241968,0.439941,-1.055859,0.142981,0.461938,-0.824890,0.087988,0.318958,-0.912878,0.263965,-0.384949,1.044861,0.175977,-0.307959,1.154846,0.109985,-0.252966,1.176843,103164,493387,-90,116,8249,-14,-6,-22,632
1780493821.495091,103169,493395,0x0FFF,0.417944,0.406946,-1.022864,0.351953,0.516931,-0.923877,0.186975,0.340955,-0.956873,0.197974,-0.615918,1.187842,-0.021997,-0.417944,1.242834,-0.054993,-0.230969,1.341821,0.263965,0.340955,-1.044861,0.186975,0.494934,-0.780896,0.109985,0.472937,-0.923877,0.175977,-0.417944,1.121851,0.131982,-0.362952,1.110852,0.252966,-0.153979,1.209839,103168,493393,-103,120,8232,-16,-1,-25,636
1780493821.498194,103170,493397,0x0FFF,0.395947,0.252966,-0.956873,0.296960,0.571924,-0.934875,0.197974,0.340955,-0.923877,0.285962,-0.692908,1.253833,0.054993,-0.373950,1.297827,0.000000,-0.351953,1.176843,0.252966,0.241968,-0.956873,0.230969,0.362952,-0.824890,0.197974,0.439941,-0.813892,0.241968,-0.439941,0.934875,0.076990,-0.274963,1.132849,0.098987,-0.142981,1.176843,103168,493393,-103,120,8232,-16,-1,-25,636
1780493821.500217,103172,493399,0x0FFF,0.472937,0.296960,-0.967871,0.263965,0.384949,-0.901880,0.274963,0.406946,-0.923877,0.186975,-0.714905,1.231836,0.197974,-0.318958,1.110852,-0.065991,-0.164978,1.286829,0.186975,0.340955,-0.956873,0.208972,0.494934,-0.857886,0.153979,0.505933,-0.912878,0.307959,-0.439941,0.923877,0.010999,-0.329956,1.143848,0.186975,-0.142981,1.176843,103171,493397,-99,103,8247,-16,-4,-19,631
1780493821.502186,103173,493401,0x0FFF,0.417944,0.351953,-0.978870,0.230969,0.461938,-0.912878,0.186975,0.362952,-0.978870,0.307959,-0.549927,1.209839,0.054993,-0.318958,1.231836,-0.032996,-0.285962,1.242834,0.197974,0.274963,-0.956873,0.164978,0.428943,-0.846887,0.043994,0.318958,-0.978870,0.329956,-0.505933,1.011865,0.197974,-0.329956,1.099854,0.175977,-0.230969,1.143848,103171,493397,-99,103,8247,-16,-4,-19,631
1780493821.504241,103174,493403,0x0FFF,0.494934,0.395947,-1.022864,0.340955,0.516931,-0.945874,0.186975,0.329956,-0.956873,0.384949,-0.659912,1.308826,0.153979,-0.362952,1.198840,0.010999,-0.274963,1.187842,0.098987,0.307959,-0.934875,0.109985,0.373950,-0.791895,0.098987,0.340955,-0.978870,0.263965,-0.395947,1.044861,0.153979,-0.230969,1.132849,0.241968,-0.307959,1.176843,103171,493397,-99,103,8247,-16,-4,-19,631
1780493821.506253,103176,493405,0x0FFF,0.450940,0.362952,-0.945874,0.285962,0.395947,-0.967871,0.307959,0.296960,-0.791895,0.329956,-0.604919,1.220837,0.076990,-0.318958,1.275830,0.000000,-0.285962,1.308826,0.307959,0.329956,-0.934875,0.175977,0.263965,-0.791895,0.252966,0.307959,-0.978870,0.241968,-0.439941,0.978870,0.131982,-0.340955,1.099854,0.153979,-0.186975,1.198840,103175,493404,-106,118,8234,-16,0,-21,630
1780493821.508265,103177,493408,0x0FFF,0.461938,0.285962,-1.011865,0.373950,0.527930,-0.890881,0.307959,0.296960,-0.890881,0.252966,-0.626917,1.308826,0.054993,-0.329956,1.132849,-0.043994,-0.197974,1.264832,0.219971,0.362952,-1.033862,0.296960,0.384949,-0.835889,0.142981,0.428943,-0.945874,0.186975,-0.439941,1.011865,0.054993,-0.362952,1.044861,0.219971,-0.186975,1.165845,103175,493404,-106,118,8234,-16,0,-21,630
1780493821.510248,103179,493410,0x0FFF,0.461938,0.395947,-1.022864,0.417944,0.461938,-0.923877,0.230969,0.417944,-0.846887,0.219971,-0.615918,1.132849,0.164978,-0.296960,1.286829,0.021997,-0.197974,1.275830,0.197974,0.285962,-1.055859,0.208972,0.362952,-0.780896,0.131982,0.450940,-0.956873,0.197974,-0.461938,0.934875,0.054993,-0.417944,1.198840,0.142981,-0.197974,1.165845,103178,493408,-96,116,8239,-17,0,-21,632
1780493821.512212,103180,493412,0x0FFF,0.516931,0.274963,-0.890881,0.428943,0.417944,-0.912878,0.263965,0.362952,-0.923877,0.241968,-0.659912,1.253833,0.175977,-0.340955,1.121851,0.032996,-0.285962,1.319824,0.109985,0.329956,-0.923877,0.241968,0.351953,-0.868884,0.208972,0.395947,-0.934875,0.241968,-0.538928,1.055859,0.109985,-0.395947,1.176843,0.175977,-0.131982,1.242834,103178,493408,-96,116,8239,-17,0,-21,632
1780493821.514150,103182,493414,0x0FFF,0.472937,0.461938,-1.022864,0.373950,0.516931,-0.956873,0.296960,0.329956,-0.978870,0.296960,-0.626917,1.242834,0.087988,-0.307959,1.209839,0.065991,-0.219971,1.209839,0.230969,0.307959,-0.945874,0.208972,0.351953,-0.945874,0.175977,0.362952,-0.890881,0.153979,-0.439941,0.978870,0.109985,-0.351953,1.143848,0.197974,-0.142981,1.044861,103181,493412,-105,102,8236,-17,-3,-19,633
1780493821.516026,103183,493416,0x0FFF,0.593921,0.351953,-1.033862,0.263965,0.527930,-0.824890,0.197974,0.351953,-0.912878,0.285962,-0.648914,1.143848,0.120984,-0.373950,1.231836,0.032996,-0.230969,1.231836,0.241968,0.340955,-1.022864,0.219971,0.505933,-0.736902,0.175977,0.450940,-0.912878,0.230969,-0.395947,0.945874,0.153979,-0.230969,1.099854,0.186975,-0.208972,1.187842,103181,493412,-105,102,8236,-17,-3,-19,633
1780493821.517895,103184,493418,0x0FFF,0.439941,0.296960,-0.879883,0.329956,0.571924,-0.857886,0.252966,0.384949,-0.912878,0.340955,-0.692908,1.275830,0.043994,-0.362952,1.242834,0.021997,-0.285962,1.220837,0.307959,0.329956,-0.956873,0.274963,0.439941,-0.835889,0.087988,0.428943,-0.945874,0.252966,-0.417944,0.890881,0.054993,-0.318958,1.132849,0.208972,-0.208972,1.099854,103181,493412,-105,102,8236,-17,-3,-19,633
1780493821.520032,103186,493420,0x0FFF,0.494934,0.384949,-0.978870,0.307959,0.483936,-0.857886,0.197974,0.329956,-0.890881,0.241968,-0.593921,1.253833,0.164978,-0.362952,1.231836,0.054993,-0.351953,1.275830,0.208972,0.285962,-0.890881,0.098987,0.406946,-0.736902,0.175977,0.527930,-0.824890,0.263965,-0.472937,0.945874,0.109985,-0.417944,1.099854,0.098987,-0.109985,1.198840,103185,493418,-99,114,8238,-17,-2,-22,645
1780493821.523243,103187,493422,0x0FFF,0.395947,0.307959,-0.978870,0.263965,0.472937,-0.989868,0.340955,0.406946,-0.769897,0.285962,-0.659912,1.319824,0.098987,-0.439941,1.165845,0.021997,-0.307959,1.209839,0.208972,0.406946,-1.011865,0.153979,0.450940,-0.846887,0.186975,0.450940,-0.923877,0.241968,-0.472937,1.033862,0.087988,-0.340955,1.165845,0.076990,-0.153979,1.220837,103185,493418,-99,114,8238,-17,-2,-22,645
1780493821.524079,103189,493424,0x0FFF,0.527930,0.329956,-1.044861,0.296960,0.549927,-0.857886,0.318958,0.307959,-0.945874,0.263965,-0.571924,1.264832,0.109985,-0.450940,1.231836,0.010999,-0.340955,1.297827,0.186975,0.296960,-0.978870,0.175977,0.439941,-0.780896,0.098987,0.450940,-0.945874,0.131982,-0.318958,0.934875,0.021997,-0.318958,1.220837,0.175977,-0.175977,1.088855,103188,493422,-97,102,8243,-16,0,-20,644
1780493821.526984,103190,493426,0x0FFF,0.472937,0.406946,-0.989868,0.307959,0.428943,-0.989868,0.175977,0.329956,-0.824890,0.186975,-0.692908,1.297827,0.109985,-0.329956,1.209839,0.043994,-0.098987,1.198840,0.153979,0.263965,-0.978870,0.208972,0.417944,-0.824890,0.043994,0.450940,-0.912878,0.296960,-0.439941,0.912878,0.065991,-0.329956,1.110852,0.087988,-0.274963,1.176843,103188,493422,-97,102,8243,-16,0,-20,644
1780493821.528805,103191,493428,0x0FFF,0.428943,0.373950,-0.923877,0.296960,0.351953,-0.945874,0.230969,0.384949,-0.912878,0.296960,-0.549927,1.264832,0.065991,-0.340955,1.176843,-0.021997,-0.318958,1.242834,0.230969,0.274963,-1.055859,0.186975,0.362952,-0.813892,0.175977,0.549927,-0.934875,0.340955,-0.439941,1.077856,0.054993,-0.362952,1.132849,0.153979,-0.307959,1.165845,103188,493422,-97,102,8243,-16,0,-20,644
1780493821.530792,103193,493430,0x0FFF,0.483936,0.318958,-1.022864,0.296960,0.428943,-0.945874,0.263965,0.318958,-0.901880,0.296960,-0.560925,1.264832,0.065991,-0.274963,1.209839,0.142981,-0.285962,1.253833,0.120984,0.296960,-0.967871,0.340955,0.340955,-0.824890,0.164978,0.494934,-0.857886,0.186975,-0.428943,1.000867,0.120984,-0.428943,1.176843,0.175977,-0.109985,1.231836,103192,493429,-94,115,8230,-14,-2,-22,637
1780493821.532771,103194,493433,0x0FFF,0.395947,0.274963,-0.890881,0.296960,0.538928,-0.846887,0.208972,0.296960,-0.945874,0.230969,-0.648914,1.143848,0.032996,-0.351953,1.209839,0.021997,-0.153979,1.297827,0.252966,0.340955,-0.967871,0.285962,0.516931,-0.802893,0.021997,0.395947,-0.868884,0.186975,-0.439941,0.890881,0.043994,-0.241968,1.198840,0.241968,-0.219971,1.275830,103192,493429,-94,115,8230,-14,-2,-22,637
1780493821.534652,103196,493435,0x0FFF,0.417944,0.329956,-0.978870,0.164978,0.483936,-1.022864,0.197974,0.296960,-0.934875,0.131982,-0.516931,1.264832,0.076990,-0.373950,1.242834,0.032996,-0.274963,1.297827,0.230969,0.307959,-0.978870,0.219971,0.340955,-0.813892,0.142981,0.549927,-0.923877,0.164978,-0.549927,1.000867,0.197974,-0.406946,1.099854,0.153979,-0.219971,1.176843,103195,493433,-102,105,8230,-16,-2,-21,639
1780493821.537753,103197,493437,0x0FFF,0.439941,0.351953,-1.077856,0.340955,0.406946,-0.890881,0.186975,0.351953,-0.912878,0.175977,-0.670911,1.253833,0.032996,-0.252966,1.176843,0.087988,-0.285962,1.308826,0.329956,0.351953,-0.989868,0.120984,0.351953,-0.835889,0.065991,0.406946,-0.857886,0.208972,-0.450940,1.055859,0.098987,-0.384949,1.154846,0.164978,-0.219971,1.253833,103195,493433,-102,105,8230,-16,-2,-21,639
1780493821.539699,103199,493439,0x0FFF,0.406946,0.329956,-0.890881,0.219971,0.472937,-0.956873,0.164978,0.351953,-0.868884,0.274963,-0.571924,1.242834,0.043994,-0.318958,1.220837,0.043994,-0.219971,1.286829,0.186975,0.252966,-0.901880,0.230969,0.505933,-0.824890,0.098987,0.571924,-0.978870,0.230969,-0.417944,1.066858,0.175977,-0.296960,1.187842,0.142981,-0.296960,1.121851,103198,493437,-100,100,8237,-15,0,-16,631
1780493821.541512,103200,493441,0x0FFF,0.527930,0.329956,-0.846887,0.285962,0.626917,-0.956873,0.241968,0.318958,-0.868884,0.296960,-0.538928,1.253833,0.142981,-0.274963,1.242834,-0.032996,-0.362952,1.264832,0.164978,0.296960,-0.912878,0.164978,0.340955,-0.802893,0.043994,0.483936,-0.868884,0.164978,-0.505933,0.912878,0.153979,-0.296960,1.176843,0.164978,-0.263965,1.242834,103198,493437,-100,100,8237,-15,0,-16,631
1780493821.543259,103201,493443,0x0FFF,0.505933,0.417944,-1.066858,0.230969,0.560925,-0.934875,0.164978,0.252966,-0.868884,0.263965,-0.747900,1.330823,0.043994,-0.406946,1.253833,-0.032996,-0.230969,1.264832,0.219971,0.428943,-0.989868,0.109985,0.384949,-0.769897,0.054993,0.395947,-0.934875,0.197974,-0.472937,1.022864,0.043994,-0.318958,1.176843,0.186975,-0.164978,1.231836,103198,493437,-100,100,8237,-15,0,-16,631
1780493821.544885,103203,493445,0x0FFF,0.571924,0.384949,-0.890881,0.296960,0.538928,-0.934875,0.252966,0.274963,-0.890881,0.318958,-0.725903,1.242834,0.208972,-0.340955,1.264832,0.010999,-0.252966,1.242834,0.285962,0.307959,-0.934875,0.054993,0.384949,-0.857886,0.120984,0.252966,-0.890881,0.230969,-0.351953,1.077856,0.120984,-0.373950,1.022864,0.252966,-0.219971,1.297827,103202,493443,-92,122,8250,-16,-1,-26,625
1780493821.547711,103204,493447,0x0FFF,0.450940,0.406946,-0.912878,0.329956,0.428943,-1.099854,0.230969,0.241968,-0.890881,0.351953,-0.593921,1.231836,0.109985,-0.318958,1.253833,0.065991,-0.296960,1.286829,0.285962,0.230969,-0.989868,0.186975,0.307959,-0.780896,0.043994,0.461938,-0.945874,0.230969,-0.428943,0.923877,0.109985,-0.318958,1.121851,0.186975,-0.131982,1.099854,103202,493443,-92,122,8250,-16,-1,-26,625
1780493821.549611,103206,493449,0x0FFF,0.450940,0.384949,-0.923877,0.406946,0.494934,-0.868884,0.197974,0.351953,-0.879883,0.362952,-0.637915,1.275830,0.120984,-0.230969,1.209839,0.065991,-0.208972,1.286829,0.230969,0.318958,-0.978870,0.175977,0.351953,-0.846887,0.120984,0.384949,-0.901880,0.208972,-0.450940,0.934875,0.109985,-0.351953,1.066858,0.142981,-0.219971,1.176843,103205,493447,-101,119,8238,-18,-5,-25,643
1780493821.551577,103207,493451,0x0FFF,0.406946,0.340955,-0.978870,0.197974,0.461938,-0.857886,0.131982,0.362952,-0.901880,0.340955,-0.593921,1.275830,0.043994,-0.362952,1.187842,0.010999,-0.208972,1.286829,0.208972,0.406946,-1.055859,0.175977,0.472937,-0.835889,0.065991,0.395947,-0.945874,0.230969,-0.406946,0.901880,0.153979,-0.472937,1.066858,0.186975,-0.296960,1.187842,103205,493447,-101,119,8238,-18,-5,-25,643
1780493821.553605,103208,493453,0x0FFF,0.472937,0.307959,-0.879883,0.329956,0.439941,-0.901880,0.329956,0.406946,-0.890881,0.340955,-0.593921,1.231836,0.098987,-0.362952,1.165845,0.021997,-0.285962,1.286829,0.274963,0.274963,-1.000867,0.186975,0.395947,-0.879883,0.175977,0.527930,-0.868884,0.219971,-0.505933,0.989868,0.164978,-0.164978,1.055859,0.142981,-0.153979,1.209839,103205,493447,-101,119,8238,-18,-5,-25,643
1780493821.555631,103210,493455,0x0FFF,0.461938,0.373950,-0.967871,0.362952,0.527930,-0.967871,0.230969,0.340955,-0.912878,0.329956,-0.527930,1.242834,0.054993,-0.362952,1.209839,0.000000,-0.329956,1.407812,0.263965,0.362952,-0.956873,0.153979,0.428943,-0.857886,0.087988,0.406946,-0.923877,0.164978,-0.428943,1.022864,0.164978,-0.384949,1.143848,0.131982,-0.131982,1.187842,103209,493454,-98,121,8235,-14,-1,-20,627
1780493821.557558,103211,493458,0x0FFF,0.461938,0.384949,-1.044861,0.296960,0.505933,-0.967871,0.175977,0.329956,-0.890881,0.109985,-0.593921,1.242834,0.109985,-0.307959,1.198840,0.065991,-0.241968,1.352820,0.109985,0.318958,-0.901880,0.098987,0.406946,-0.769897,0.142981,0.582922,-0.923877,0.197974,-0.516931,0.956873,0.120984,-0.373950,1.209839,0.186975,-0.241968,1.286829,103209,493454,-98,121,8235,-14,-1,-20,627
1780493821.559621,103213,493460,0x0FFF,0.428943,0.395947,-0.967871,0.285962,0.582922,-0.978870,0.219971,0.351953,-0.967871,0.274963,-0.670911,1.209839,0.076990,-0.329956,1.286829,0.087988,-0.329956,1.286829,0.219971,0.263965,-0.923877,0.142981,0.439941,-0.901880,0.142981,0.373950,-1.044861,0.153979,-0.307959,1.066858,0.153979,-0.274963,1.187842,0.076990,-0.186975,1.198840,103212,493458,-90,116,8240,-15,-4,-22,628
1780493821.562713,103214,493462,0x0FFF,0.395947,0.329956,-0.945874,0.274963,0.516931,-0.879883,0.197974,0.384949,-0.945874,0.252966,-0.549927,1.341821,0.109985,-0.351953,1.275830,0.109985,-0.340955,1.286829,0.219971,0.329956,-0.967871,0.296960,0.351953,-0.769897,0.032996,0.428943,-0.923877,0.340955,-0.494934,1.022864,0.175977,-0.285962,1.143848,0.175977,-0.153979,1.220837,103212,493458,-90,116,8240,-15,-4,-22,628
1780493821.564748,103216,493464,0x0FFF,0.494934,0.296960,-1.110852,0.219971,0.461938,-0.978870,0.197974,0.285962,-0.890881,0.142981,-0.560925,1.187842,0.076990,-0.307959,1.187842,0.076990,-0.307959,1.253833,0.252966,0.329956,-1.055859,0.252966,0.362952,-0.879883,0.197974,0.450940,-1.033862,0.219971,-0.516931,0.890881,0.087988,-0.318958,1.132849,0.186975,-0.153979,1.231836,103215,493462,-98,98,8243,-15,-1,-22,637
1780493821.566745,103217,493466,0x0FFF,0.406946,0.406946,-1.066858,0.285962,0.494934,-0.868884,0.208972,0.329956,-0.989868,0.208972,-0.582922,1.165845,0.120984,-0.318958,1.242834,0.021997,-0.285962,1.308826,0.230969,0.384949,-0.967871,0.175977,0.296960,-0.747900,0.109985,0.505933,-1.033862,0.241968,-0.439941,0.989868,0.076990,-0.351953,1.066858,0.142981,-0.076990,1.231836,103215,493462,-98,98,8243,-15,-1,-22,637
1780493821.568809,103218,493468,0x0FFF,0.428943,0.362952,-0.923877,0.285962,0.450940,-0.912878,0.208972,0.417944,-0.956873,0.307959,-0.703906,1.132849,0.164978,-0.395947,1.220837,0.109985,-0.263965,1.264832,0.208972,0.208972,-0.890881,0.208972,0.362952,-0.835889,0.230969,0.461938,-1.011865,0.241968,-0.406946,0.945874,0.043994,-0.428943,1.132849,0.065991,-0.230969,1.187842,103215,493462,-98,98,8243,-15,-1,-22,637
1780493821.571020,103220,493470,0x0FFF,0.472937,0.417944,-0.978870,0.285962,0.516931,-0.857886,0.318958,0.340955,-0.846887,0.329956,-0.670911,1.165845,0.000000,-0.285962,1.198840,-0.021997,-0.230969,1.297827,0.208972,0.307959,-0.978870,0.197974,0.395947,-0.692908,0.131982,0.351953,-0.989868,0.219971,-0.417944,0.956873,0.098987,-0.230969,1.088855,0.142981,-0.208972,1.264832,103219,493468,-94,112,8233,-15,-2,-18,643
1780493821.573048,103221,493472,0x0FFF,0.373950,0.263965,-0.945874,0.329956,0.494934,-0.824890,0.285962,0.340955,-0.934875,0.208972,-0.626917,1.187842,0.142981,-0.406946,1.286829,0.076990,-0.263965,1.264832,0.208972,0.329956,-1.066858,0.087988,0.439941,-0.824890,0.153979,0.395947,-0.923877,0.076990,-0.417944,0.978870,0.109985,-0.241968,1.132849,0.164978,-0.241968,1.154846,103219,493468,-94,112,8233,-15,-2,-18,643
