sensor_1_x,sensor_1_y,sensor_1_z,sensor_1_magnitude,sensor_2_x,sensor_2_y,sensor_2_z,sensor_2_magnitude,sensor_3_x,sensor_3_y,sensor_3_z,sensor_3_magnitude,sensor_4_x,sensor_4_y,sensor_4_z,sensor_4_magnitude,sensor_5_x,sensor_5_y,sensor_5_z,sensor_5_magnitude,sensor_6_x,sensor_6_y,sensor_6_z,sensor_6_magnitude,sensor_7_x,sensor_7_y,sensor_7_z,sensor_7_magnitude,sensor_8_x,sensor_8_y,sensor_8_z,sensor_8_magnitude,sensor_9_x,sensor_9_y,sensor_9_z,sensor_9_magnitude,sensor_10_x,sensor_10_y,sensor_10_z,sensor_10_magnitude,sensor_11_x,sensor_11_y,sensor_11_z,sensor_11_magnitude,sensor_12_x,sensor_12_y,sensor_12_z,sensor_12_magnitude
-0.190491,-0.337004,2.606180,2.634774,-0.148272,-0.337432,2.536654,2.563290,-0.183529,-0.307633,2.478928,2.504676,-0.263675,0.294236,-2.438238,2.470041,-0.280732,0.359714,-2.588022,2.627939,-0.313412,0.337686,-2.469979,2.512580,0.259844,0.352700,2.442493,2.481469,0.321760,0.315773,2.486060,2.526606,0.294320,0.283080,2.497866,2.531026,0.230912,-0.335571,-2.381394,2.415982,0.248852,-0.344361,-2.415869,2.452944,0.286615,-0.314683,-2.454098,2.490737
-0.272706,-0.340425,2.598516,2.634870,-0.226969,-0.340341,2.530912,2.563759,-0.262069,-0.308944,2.471483,2.504467,-0.339743,0.295771,-2.428886,2.470302,-0.362056,0.360120,-2.577772,2.627865,-0.391857,0.338635,-2.458928,2.512877,0.337526,0.353315,2.432280,2.480876,0.400722,0.318083,2.473710,2.526063,0.372655,0.286638,2.488534,2.532555,0.305834,-0.338334,-2.372238,2.415682,0.325842,-0.344889,-2.407032,2.453350,0.364490,-0.316169,-2.444635,2.491798
-0.359116,-0.342394,2.589400,2.636511,-0.310925,-0.342298,2.522103,2.564146,-0.345206,-0.310506,2.462248,2.505643,-0.419199,0.297040,-2.417539,2.471529,-0.447363,0.360488,-2.565172,2.628724,-0.472524,0.339520,-2.446545,2.514783,0.417984,0.354347,2.421145,2.482381,0.484307,0.319272,2.460643,2.528093,0.453814,0.291926,2.473846,2.532012,0.385087,-0.341692,-2.360359,2.415852,0.407359,-0.345936,-2.396326,2.455197,0.447467,-0.317759,-2.432485,2.493628
-0.439024,-0.344912,2.578891,2.638633,-0.387713,-0.343403,2.513191,2.566004,-0.421885,-0.312536,2.449744,2.505377,-0.492690,0.298547,-2.404848,2.472887,-0.525071,0.361244,-2.550917,2.629330,-0.549471,0.339040,-2.429922,2.514237,0.492581,0.354648,2.409526,2.484799,0.559580,0.321315,2.444695,2.528420,0.530609,0.296387,2.460647,2.534595,0.458018,-0.343860,-2.346865,2.415740,0.480689,-0.345241,-2.382721,2.455120,0.522404,-0.319880,-2.418666,2.495030
-0.518408,-0.346083,2.564866,2.639518,-0.463110,-0.345374,2.500060,2.565941,-0.498564,-0.313591,2.437227,2.507385,-0.566182,0.299650,-2.391602,2.475906,-0.603198,0.360805,-2.531890,2.627641,-0.624199,0.339701,-2.413117,2.515583,0.567384,0.356386,2.392519,2.484569,0.635530,0.322639,2.426768,2.529268,0.604941,0.300559,2.442995,2.534662,0.530551,-0.346527,-2.331063,2.415661,0.554832,-0.346670,-2.368128,2.456837,0.597908,-0.321495,-2.401871,2.495964
-0.596324,-0.349974,2.550199,2.642271,-0.539950,-0.347505,2.485400,2.567005,-0.573744,-0.314290,2.421446,2.508259,-0.639319,0.300901,-2.373726,2.476660,-0.679650,0.360828,-2.514533,2.629638,-0.699080,0.339900,-2.392915,2.516006,0.641004,0.357865,2.375416,2.486274,0.710180,0.325248,2.406067,2.529683,0.679888,0.305560,2.423958,2.535978,0.602735,-0.348846,-2.313212,2.415768,0.628517,-0.346178,-2.351969,2.458990,0.671661,-0.322886,-2.383967,2.497736
-0.675288,-0.351811,2.532370,2.644368,-0.615139,-0.349527,2.469212,2.568574,-0.650165,-0.316269,2.403056,2.509465,-0.711092,0.301479,-2.355487,2.478883,-0.756991,0.359866,-2.493438,2.630546,-0.773137,0.340001,-2.371705,2.517603,0.714162,0.357754,2.354644,2.486436,0.785869,0.327035,2.384356,2.531738,0.753809,0.309470,2.401650,2.536123,0.674620,-0.351513,-2.294426,2.417243,0.701796,-0.346341,-2.331452,2.459297,0.745515,-0.324431,-2.363888,2.499803
-0.753047,-0.354564,2.511975,2.646283,-0.689864,-0.350623,2.449554,2.568884,-0.725294,-0.317685,2.382604,2.510732,-0.782713,0.303523,-2.333939,2.480331,-0.832709,0.360927,-2.469227,2.630732,-0.846005,0.340365,-2.347110,2.518034,0.787165,0.358155,2.334168,2.489226,0.858441,0.328196,2.360582,2.533176,0.827113,0.313730,2.378574,2.537747,0.745162,-0.354032,-2.273347,2.418411,0.773498,-0.346500,-2.310439,2.460994,0.818236,-0.325453,-2.340580,2.500749
-0.829757,-0.356325,2.488942,2.647696,-0.764281,-0.352744,2.429242,2.570947,-0.798873,-0.318846,2.360147,2.512002,-0.853526,0.303737,-2.310912,2.482151,-0.907849,0.360738,-2.443142,2.631209,-0.918047,0.340271,-2.322162,2.520125,0.857906,0.358039,2.310212,2.490236,0.931688,0.329564,2.333534,2.534174,0.899391,0.318233,2.353975,2.539956,0.815753,-0.355058,-2.249357,2.418910,0.844794,-0.347012,-2.288072,2.463608,0.890803,-0.326422,-2.316161,2.502935
-0.905837,-0.358647,2.466069,2.651540,-0.838439,-0.353734,2.405407,2.571788,-0.871728,-0.319855,2.336134,2.513909,-0.924136,0.304808,-2.285559,2.484093,-0.982152,0.361637,-2.415164,2.632190,-0.989469,0.340181,-2.293724,2.521099,0.930138,0.358797,2.283861,2.491970,1.003741,0.331290,2.304445,2.535294,0.971566,0.323043,2.326583,2.541906,0.885448,-0.357579,-2.223827,2.420184,0.915835,-0.346866,-2.262067,2.464958,0.962802,-0.327384,-2.289618,2.505299
-0.981656,-0.359726,2.438034,2.652746,-0.910689,-0.355487,2.380968,2.573855,-0.945152,-0.321272,2.309102,2.515647,-0.993078,0.306165,-2.258717,2.486312,-1.056821,0.360926,-2.386027,2.634438,-1.060787,0.339836,-2.262600,2.521927,0.999851,0.359294,2.255898,2.493566,1.075482,0.332758,2.274342,2.537720,1.042099,0.327421,2.297173,2.543655,0.954247,-0.359801,-2.195809,2.421079,0.986266,-0.346263,-2.235173,2.467512,1.032534,-0.328580,-2.261507,2.507689
-1.056635,-0.363224,2.409045,2.655543,-0.983919,-0.356371,2.351937,2.574239,-1.016509,-0.322589,2.280273,2.517340,-1.060606,0.306748,-2.228323,2.486846,-1.129290,0.360362,-2.351531,2.633411,-1.130970,0.339137,-2.230265,2.523527,1.069410,0.360817,2.225187,2.495052,1.145717,0.333604,2.240891,2.538809,1.112119,0.331432,2.264426,2.544461,1.021602,-0.361627,-2.166630,2.422546,1.053798,-0.347067,-2.205912,2.469209,1.103142,-0.330347,-2.230705,2.510397
-1.130094,-0.363865,2.380075,2.659749,-1.055551,-0.358274,2.322864,2.576479,-1.087762,-0.323445,2.250784,2.520689,-1.129194,0.308202,-2.198445,2.490628,-1.200396,0.360053,-2.319372,2.636299,-1.199707,0.339986,-2.197646,2.526763,1.137735,0.360593,2.194454,2.498019,1.214133,0.335373,2.208810,2.542722,1.180341,0.336138,2.230248,2.545624,1.088311,-0.363602,-2.135982,2.424674,1.122450,-0.346308,-2.174826,2.471779,1.171946,-0.331276,-2.198755,2.513508
-1.202662,-0.366821,2.345311,2.661097,-1.124912,-0.358680,2.291846,2.578107,-1.157775,-0.325173,2.218447,2.523428,-1.195559,0.308873,-2.165860,2.493133,-1.272340,0.359592,-2.283691,2.638826,-1.267204,0.339199,-2.161073,2.528062,1.205238,0.360573,2.161594,2.501019,1.282601,0.336987,2.171578,2.544480,1.248205,0.339608,2.196450,2.549066,1.155168,-0.365478,-2.103083,2.427127,1.189931,-0.346707,-2.141224,2.474062,1.238894,-0.332801,-2.164521,2.516102
-1.274076,-0.367853,2.310626,2.664128,-1.194017,-0.359751,2.258134,2.579586,-1.227065,-0.325673,2.183785,2.525998,-1.260760,0.310341,-2.131547,2.495861,-1.340931,0.359950,-2.245872,2.640379,-1.333152,0.339601,-2.123453,2.530153,1.271712,0.361525,2.123912,2.501790,1.350498,0.339373,2.132956,2.547257,1.315503,0.343737,2.158888,2.551373,1.219437,-0.367356,-2.067356,2.428155,1.255175,-0.345735,-2.106802,2.476612,1.306410,-0.333767,-2.128121,2.519327
-1.343655,-0.369071,2.273728,2.666733,-1.262038,-0.361433,2.222338,2.581117,-1.294134,-0.327660,2.147598,2.528699,-1.324649,0.310783,-2.094274,2.497452,-1.409103,0.359578,-2.204738,2.641162,-1.398067,0.339035,-2.084820,2.532985,1.336284,0.362115,2.086593,2.504127,1.415590,0.340308,2.092744,2.549369,1.380184,0.347626,2.120218,2.553640,1.283955,-0.369334,-2.031626,2.431553,1.319859,-0.345621,-2.070566,2.479663,1.370937,-0.334805,-2.090357,2.522133
-1.418582,-0.370916,2.230718,2.669468,-1.334701,-0.362828,2.181749,2.583234,-1.366266,-0.328618,2.105976,2.531760,-1.392782,0.310663,-2.051763,2.499217,-1.482253,0.358757,-2.158815,2.643154,-1.468301,0.338387,-2.040179,2.536285,1.405174,0.361995,2.043356,2.506164,1.485564,0.341669,2.046733,2.552010,1.450460,0.352616,2.074228,2.555502,1.351658,-0.370711,-1.989429,2.433564,1.389527,-0.345774,-2.028217,2.482742,1.440668,-0.336103,-2.045453,2.524355
-1.486640,-0.372738,2.189705,2.672797,-1.401382,-0.363684,2.142179,2.585550,-1.432507,-0.329273,2.065903,2.535439,-1.455305,0.312254,-2.010428,2.501447,-1.547542,0.357958,-2.114076,2.644303,-1.530841,0.338346,-1.994828,2.537182,1.468409,0.361351,2.001656,2.508670,1.548682,0.342600,2.003675,2.555485,1.512933,0.356578,2.030490,2.557148,1.413488,-0.371945,-1.948191,2.435516,1.452076,-0.344593,-1.987257,2.485248,1.504319,-0.336567,-2.002996,2.527497
-1.553597,-0.374548,2.145550,2.675320,-1.466102,-0.364480,2.099962,2.586917,-1.496475,-0.330546,2.024295,2.538989,-1.515756,0.313569,-1.969434,2.504898,-1.611313,0.356530,-2.067529,2.645396,-1.593329,0.338563,-1.949935,2.540781,1.529434,0.361318,1.958785,2.511286,1.610189,0.343475,1.957361,2.557722,1.574945,0.360072,1.987066,2.560964,1.473077,-0.373579,-1.906908,2.438405,1.513048,-0.344872,-1.944326,2.487701,1.565804,-0.337573,-1.960077,2.531324
-1.618877,-0.375152,2.101276,2.678967,-1.528503,-0.365317,2.056625,2.588336,-1.558583,-0.331718,1.980484,2.541955,-1.574438,0.313347,-1.924974,2.506505,-1.673930,0.356137,-2.020435,2.647835,-1.651788,0.338392,-1.903443,2.542835,1.589533,0.361488,1.912572,2.513010,1.670501,0.344347,1.910950,2.561422,1.634954,0.363848,1.937963,2.561476,1.532418,-0.374417,-1.861919,2.440335,1.572699,-0.343430,-1.899829,2.490115,1.625795,-0.337897,-1.912821,2.533036
-1.683003,-0.376983,2.052535,2.680954,-1.590593,-0.366203,2.012525,2.591206,-1.619761,-0.332071,1.934656,2.544954,-1.633373,0.314393,-1.879791,2.510053,-1.736128,0.355899,-1.970761,2.650416,-1.710351,0.337500,-1.855832,2.546236,1.647833,0.360527,1.867240,2.516331,1.729463,0.345525,1.860205,2.563355,1.693423,0.367808,1.890376,2.564466,1.589916,-0.375953,-1.815947,2.442711,1.631840,-0.343097,-1.853764,2.493403,1.684343,-0.338565,-1.867281,2.537396
-1.745398,-0.378589,2.004458,2.684697,-1.651292,-0.366776,1.965164,2.592906,-1.680060,-0.332989,1.888339,2.549374,-1.689376,0.314799,-1.832602,2.512274,-1.795602,0.355340,-1.919963,2.652680,-1.767675,0.337130,-1.805192,2.548931,1.703974,0.360279,1.819674,2.518837,1.786606,0.345978,1.811319,2.567594,1.750352,0.370978,1.840881,2.567138,1.645573,-0.377591,-1.769198,2.445516,1.688439,-0.342606,-1.806859,2.496587,1.742118,-0.339326,-1.818302,2.540933
-1.805487,-0.379601,1.954106,2.687454,-1.710546,-0.367907,1.916076,2.594740,-1.738913,-0.333959,1.838712,2.552687,-1.743913,0.314988,-1.781971,2.513140,-1.853346,0.355450,-1.867117,2.654686,-1.822881,0.336669,-1.753046,2.551355,1.760782,0.359930,1.767503,2.520709,1.841932,0.346683,1.757489,2.569372,1.805690,0.374794,1.789550,2.569723,1.700184,-0.378682,-1.720456,2.448264,1.743157,-0.341654,-1.757467,2.498802,1.797110,-0.339392,-1.767262,2.543227
-1.864789,-0.380761,1.901850,2.690622,-1.768305,-0.367954,1.866778,2.597529,-1.795027,-0.333754,1.789894,2.556801,-1.796580,0.315763,-1.732995,2.516084,-1.910042,0.353995,-1.811311,2.656016,-1.876228,0.335910,-1.700605,2.554432,1.814198,0.359626,1.717665,2.524088,1.896114,0.347952,1.703450,2.572559,1.859950,0.378390,1.736095,2.572279,1.752803,-0.379577,-1.670014,2.450580,1.797010,-0.340347,-1.706584,2.501501,1.851225,-0.341551,-1.715735,2.547045
-1.922203,-0.381331,1.849120,2.694350,-1.823795,-0.368351,1.813868,2.598466,-1.851038,-0.335853,1.736377,2.560106,-1.848136,0.316324,-1.681075,2.518269,-1.964642,0.352168,-1.755461,2.658098,-1.928853,0.335001,-1.644571,2.556817,1.866946,0.359987,1.663464,2.526300,1.947335,0.348854,1.647699,2.574631,1.912721,0.381915,1.681933,2.575512,1.804876,-0.380471,-1.618349,2.453852,1.850608,-0.340048,-1.655084,2.505930,1.903331,-0.341535,-1.661767,2.549663
-1.983550,-0.382254,1.786567,2.696741,-1.882688,-0.368659,1.755402,2.600358,-1.909580,-0.336875,1.677444,2.563942,-1.902723,0.317019,-1.621189,2.519744,-2.021600,0.351963,-1.691764,2.659476,-1.984214,0.333614,-1.581934,2.559476,1.922521,0.359328,1.605884,2.530626,2.004011,0.349305,1.584631,2.578591,1.967494,0.385929,1.620058,2.577705,1.859088,-0.381464,-1.559622,2.456450,1.904563,-0.339044,-1.594899,2.507193,1.958683,-0.342732,-1.601504,2.553178
-2.036350,-0.383756,1.730031,2.699444,-1.934672,-0.369091,1.699540,2.601465,-1.961354,-0.337134,1.622927,2.567968,-1.951347,0.318053,-1.565989,2.522149,-2.074105,0.351638,-1.631193,2.662020,-2.032448,0.333654,-1.524819,2.562663,1.970641,0.357423,1.548133,2.531382,2.052791,0.349942,1.526398,2.581918,2.016929,0.389717,1.560167,2.579535,1.906929,-0.382612,-1.504055,2.458649,1.953788,-0.338885,-1.539259,2.510269,2.007593,-0.342940,-1.543692,2.555587
-2.088521,-0.383443,1.671312,2.702265,-1.985468,-0.369621,1.642966,2.603467,-2.010492,-0.338216,1.566679,2.571177,-1.998150,0.318208,-1.509526,2.524387,-2.124251,0.349222,-1.572107,2.665693,-2.078565,0.332422,-1.465885,2.565103,2.018557,0.357108,1.491320,2.534982,2.099856,0.350730,1.467099,2.585495,2.062975,0.393306,1.501447,2.581647,1.953277,-0.382466,-1.447588,2.461114,2.000827,-0.337809,-1.484340,2.514098,2.055061,-0.343593,-1.485924,2.559160
-2.140745,-0.384061,1.606168,2.703714,-2.037039,-0.369846,1.580990,2.604965,-2.062370,-0.338628,1.503306,2.574484,-2.044095,0.319416,-1.447853,2.525199,-2.174293,0.348211,-1.503998,2.666610,-2.126128,0.331541,-1.401931,2.568220,2.065957,0.357304,1.427616,2.536520,2.146246,0.351464,1.402600,2.587892,2.109792,0.396136,1.435850,2.582598,2.000321,-0.383864,-1.387027,2.464240,2.048883,-0.336586,-1.421573,2.516363,2.102528,-0.343683,-1.422653,2.561773
-2.190399,-0.384857,1.541640,2.706033,-2.085824,-0.369803,1.517741,2.605946,-2.110320,-0.339404,1.441729,2.578221,-2.088473,0.319595,-1.387255,2.527516,-2.221033,0.347500,-1.438599,2.668953,-2.171058,0.330777,-1.337385,2.571285,2.109759,0.355853,1.365006,2.537904,2.190143,0.352450,1.336630,2.589889,2.155479,0.398387,1.371481,2.585684,2.043432,-0.384120,-1.325965,2.466038,2.093684,-0.335504,-1.359062,2.518556,2.147212,-0.344666,-1.359877,2.564874
-2.235754,-0.385504,1.477825,2.707614,-2.130226,-0.370254,1.457351,2.607456,-2.152638,-0.340031,1.380692,2.579880,-2.129010,0.319986,-1.325564,2.528279,-2.263896,0.346098,-1.373524,2.670501,-2.210926,0.329683,-1.272868,2.572368,2.150939,0.355421,1.303651,2.540152,2.230975,0.353222,1.272363,2.592474,2.195314,0.401535,1.308364,2.586977,2.085000,-0.385523,-1.266065,2.469569,2.135688,-0.334465,-1.298407,2.521684,2.187979,-0.344223,-1.298037,2.567224
-2.280008,-0.385673,1.414105,2.710511,-2.173752,-0.370393,1.395075,2.609334,-2.195679,-0.340401,1.319799,2.584328,-2.168536,0.320769,-1.264527,2.530705,-2.305239,0.344170,-1.307832,2.672640,-2.249142,0.328649,-1.209780,2.574920,2.189858,0.354883,1.240833,2.541866,2.270456,0.353321,1.206587,2.595314,2.234431,0.403749,1.243898,2.589010,2.124179,-0.384838,-1.204939,2.472269,2.173827,-0.333313,-1.237412,2.523452,2.227560,-0.345101,-1.234003,2.569802
-2.323632,-0.386714,1.341230,2.710666,-2.217638,-0.369251,1.324742,2.609446,-2.237998,-0.340925,1.251415,2.586678,-2.208213,0.320138,-1.195992,2.531618,-2.346425,0.342710,-1.234551,2.673439,-2.288442,0.327249,-1.139287,2.577214,2.229238,0.352397,1.171313,2.542766,2.309989,0.353316,1.135710,2.598214,2.273803,0.406941,1.173434,2.590894,2.163507,-0.385396,-1.136692,2.474138,2.213798,-0.331813,-1.169672,2.525694,2.266833,-0.344592,-1.164985,2.571860
-2.364425,-0.387569,1.273446,2.713370,-2.258121,-0.369530,1.257885,2.611118,-2.276647,-0.340889,1.185012,2.589127,-2.243493,0.321685,-1.130884,2.532911,-2.384310,0.341341,-1.163926,2.675102,-2.325056,0.326122,-1.071498,2.580765,2.265688,0.351752,1.105717,2.545522,2.344950,0.354074,1.066576,2.600335,2.309737,0.410396,1.106918,2.593950,2.199649,-0.385510,-1.072139,2.477207,2.250513,-0.329495,-1.103203,2.527931,2.303168,-0.345128,-1.098936,2.575142
-2.402020,-0.386634,1.204041,2.714572,-2.294324,-0.369791,1.193017,2.612270,-2.313539,-0.341931,1.120901,2.593415,-2.276144,0.322446,-1.065261,2.533690,-2.419260,0.340742,-1.093794,2.676810,-2.356352,0.325948,-1.003544,2.581809,2.298591,0.351202,1.038304,2.546554,2.377314,0.354103,0.999206,2.602964,2.342283,0.412933,1.037382,2.594796,2.232007,-0.385827,-1.007503,2.479068,2.283466,-0.328531,-1.037620,2.529586,2.335843,-0.345318,-1.031128,2.576554
-2.438513,-0.387185,1.133982,2.717016,-2.330578,-0.369539,1.124326,2.613859,-2.347384,-0.341900,1.052269,2.595067,-2.307178,0.322581,-1.000223,2.535267,-2.452010,0.339563,-1.021652,2.677953,-2.386615,0.324804,-0.934729,2.583631,2.330363,0.349264,0.971471,2.548790,2.408275,0.355263,0.930443,2.606094,2.372621,0.415492,0.967035,2.595597,2.262872,-0.385548,-0.941806,2.481176,2.315147,-0.327007,-0.972048,2.532137,2.367333,-0.345086,-0.964186,2.579342
-2.472175,-0.387446,1.063246,2.718871,-2.363376,-0.369887,1.056252,2.614963,-2.379213,-0.342690,0.984165,2.597435,-2.336039,0.322743,-0.931599,2.535570,-2.482978,0.337024,-0.949865,2.679741,-2.415070,0.324235,-0.866232,2.586126,2.359873,0.348246,0.903412,2.550770,2.436484,0.354354,0.859030,2.607672,2.401522,0.418340,0.897850,2.597778,2.291845,-0.385619,-0.874838,2.483264,2.344794,-0.326032,-0.905523,2.534626,2.395680,-0.345487,-0.894457,2.580445
-2.503793,-0.387841,0.991478,2.720740,-2.395195,-0.368744,0.986844,2.616638,-2.409647,-0.341893,0.916000,2.600451,-2.363788,0.322336,-0.863362,2.537082,-2.511745,0.336559,-0.875793,2.681259,-2.442596,0.322901,-0.794546,2.588792,2.387532,0.347173,0.834548,2.552902,2.463341,0.354318,0.787404,2.610286,2.428524,0.420137,0.825139,2.599057,2.319325,-0.385094,-0.807252,2.485804,2.372611,-0.324345,-0.835166,2.536136,2.423201,-0.344803,-0.823531,2.582440
-2.535672,-0.387153,0.912234,2.722442,-2.425054,-0.367438,0.908726,2.615661,-2.440700,-0.342172,0.839089,2.603492,-2.390627,0.322527,-0.787763,2.537654,-2.539936,0.335155,-0.795873,2.682726,-2.468211,0.321578,-0.715933,2.589988,2.414522,0.345431,0.757142,2.553919,2.488692,0.355207,0.708012,2.611712,2.454756,0.422590,0.748210,2.600812,2.346456,-0.385266,-0.733436,2.488416,2.400275,-0.322809,-0.759859,2.538289,2.449537,-0.345336,-0.747784,2.584313
-2.561836,-0.387333,0.839272,2.723492,-2.451923,-0.367709,0.838008,2.617134,-2.464985,-0.342099,0.769519,2.604869,-2.412462,0.322714,-0.719435,2.538051,-2.563778,0.333422,-0.722176,2.684338,-2.489436,0.319406,-0.646102,2.591671,2.436063,0.344243,0.688846,2.554881,2.509835,0.354538,0.636224,2.613379,2.476470,0.425085,0.675639,2.601939,2.368361,-0.383851,-0.663639,2.489355,2.422446,-0.321560,-0.691257,2.539583,2.471544,-0.344646,-0.676662,2.585572
-2.584960,-0.386758,0.766194,2.723720,-2.475955,-0.367352,0.765861,2.617602,-2.487979,-0.341872,0.698698,2.606740,-2.432730,0.322023,-0.648649,2.538232,-2.584319,0.331833,-0.648087,2.684927,-2.509215,0.318373,-0.571932,2.593189,2.456885,0.341464,0.617286,2.556154,2.529264,0.355205,0.563143,2.615430,2.496182,0.426733,0.602935,2.603182,2.389618,-0.383432,-0.595198,2.492299,2.442889,-0.319953,-0.621016,2.540814,2.492108,-0.345221,-0.605572,2.587760
-2.607191,-0.386586,0.689978,2.724512,-2.498388,-0.366886,0.694020,2.618818,-2.509887,-0.342159,0.627187,2.609592,-2.451027,0.322577,-0.578533,2.538954,-2.604126,0.331126,-0.571069,2.686491,-2.525637,0.317511,-0.500923,2.594336,2.476575,0.340324,0.546615,2.558912,2.546251,0.354680,0.490405,2.617191,2.514662,0.428672,0.529972,2.605409,2.407589,-0.382817,-0.525697,2.493871,2.461552,-0.318290,-0.549230,2.542086,2.510405,-0.344491,-0.533595,2.589504
-2.626224,-0.386637,0.614945,2.724830,-2.517830,-0.365791,0.619986,2.618712,-2.528437,-0.342296,0.555951,2.611367,-2.465938,0.322435,-0.507555,2.538193,-2.620265,0.329573,-0.496077,2.687099,-2.540459,0.316145,-0.427085,2.595435,2.491176,0.338506,0.473938,2.558351,2.561212,0.354254,0.416247,2.618886,2.529446,0.431434,0.456590,2.606282,2.423420,-0.382901,-0.455167,2.495347,2.478130,-0.316266,-0.477955,2.543539,2.524990,-0.344337,-0.461917,2.589886
-2.644209,-0.386316,0.537641,2.725828,-2.535209,-0.364584,0.547379,2.619128,-2.545695,-0.342792,0.483369,2.613755,-2.479029,0.322223,-0.435778,2.537580,-2.635932,0.326666,-0.418280,2.688830,-2.553473,0.314739,-0.354016,2.597039,2.505468,0.336996,0.401965,2.559788,2.575030,0.354289,0.341779,2.621663,2.542023,0.432782,0.383388,2.606946,2.437757,-0.382240,-0.384412,2.497307,2.492521,-0.315147,-0.407320,2.545170,2.539111,-0.344178,-0.388570,2.591627
-2.659310,-0.384672,0.462222,2.726454,-2.550731,-0.364242,0.472742,2.619616,-2.559387,-0.342421,0.411305,2.614744,-2.491665,0.322057,-0.362358,2.538389,-2.647355,0.324731,-0.342123,2.689050,-2.563801,0.313655,-0.280054,2.598055,2.517910,0.334559,0.328744,2.561225,2.583861,0.354001,0.266528,2.621582,2.552803,0.432874,0.309097,2.607628,2.449207,-0.381183,-0.313725,2.498467,2.504624,-0.313868,-0.335443,2.546405,2.549677,-0.343418,-0.315034,2.591917
-2.672156,-0.383934,0.386089,2.727066,-2.564759,-0.363739,0.398106,2.620836,-2.571375,-0.342564,0.337751,2.615988,-2.501218,0.321554,-0.292169,2.538671,-2.658097,0.323470,-0.264842,2.690772,-2.573149,0.311960,-0.206703,2.600219,2.528654,0.333042,0.255714,2.563279,2.592901,0.353096,0.192870,2.623930,2.562505,0.433773,0.233220,2.609403,2.460010,-0.379779,-0.242852,2.500971,2.514642,-0.311927,-0.263884,2.547618,2.560242,-0.343325,-0.242246,2.594493
-2.682013,-0.384092,0.309653,2.727014,-2.575692,-0.361786,0.322595,2.620905,-2.581709,-0.342144,0.263496,2.617578,-2.509305,0.322351,-0.219711,2.539447,-2.665276,0.322144,-0.187323,2.691201,-2.577487,0.311064,-0.132373,2.599562,2.534464,0.332028,0.183140,2.562672,2.598200,0.353161,0.118447,2.624765,2.568306,0.435338,0.159764,2.609835,2.468174,-0.378775,-0.170907,2.502911,2.522779,-0.309879,-0.191180,2.548919,2.566479,-0.342673,-0.167600,2.594673
-2.690455,-0.383099,0.231915,2.727471,-2.584201,-0.361105,0.248216,2.621088,-2.589459,-0.341573,0.191271,2.618885,-2.514005,0.321541,-0.145927,2.538682,-2.671250,0.319877,-0.109541,2.692563,-2.581980,0.309191,-0.058188,2.601078,2.539194,0.330294,0.109163,2.562912,2.601576,0.351933,0.042528,2.625617,2.573388,0.437150,0.083416,2.611586,2.473003,-0.378372,-0.098966,2.503738,2.527864,-0.308681,-0.118269,2.549385,2.570962,-0.342156,-0.094927,2.595367
-2.696590,-0.382081,0.154379,2.727896,-2.590235,-0.359182,0.172607,2.620710,-2.594988,-0.341671,0.117712,2.620031,-2.517291,0.322235,-0.074114,2.538913,-2.673555,0.319157,-0.033455,2.692745,-2.583839,0.308719,0.014502,2.602257,2.542535,0.327583,0.034443,2.563783,2.603290,0.351422,-0.031405,2.627091,2.574055,0.437313,0.008521,2.610953,2.475741,-0.376378,-0.026721,2.504330,2.531118,-0.307176,-0.045118,2.550089,2.572818,-0.341356,-0.020996,2.595449
-2.700103,-0.381190,0.076428,2.727948,-2.594206,-0.358994,0.096859,2.620718,-2.598864,-0.341104,0.042949,2.621505,-2.517543,0.321276,-0.002616,2.537962,-2.674813,0.316509,0.042547,2.693810,-2.583374,0.305847,0.090437,2.602988,2.543461,0.325277,-0.038052,2.564458,2.601576,0.351521,-0.106047,2.627358,2.573490,0.437921,-0.065976,2.611318,2.477682,-0.375331,0.045782,2.506368,2.531932,-0.304955,0.028015,2.550385,2.573591,-0.340596,0.053187,2.596575
-2.700365,-0.381090,-0.001209,2.727123,-2.596011,-0.356796,0.022015,2.620508,-2.598554,-0.340490,-0.028564,2.620922,-2.516987,0.321422,0.069758,2.538386,-2.673188,0.315098,0.121564,2.694439,-2.580637,0.305041,0.164014,2.603774,2.542021,0.323633,-0.110806,2.564935,2.598303,0.350121,-0.181009,2.628028,2.571386,0.438508,-0.140777,2.612304,2.475990,-0.373839,0.116695,2.506771,2.530457,-0.303283,0.099403,2.550505,2.570962,-0.339594,0.126099,2.596358
-2.699474,-0.379273,-0.078970,2.727131,-2.595701,-0.355102,-0.054046,2.620436,-2.597262,-0.340388,-0.103787,2.621527,-2.512539,0.320716,0.143743,2.537001,-2.669363,0.312170,0.199244,2.694930,-2.575111,0.303122,0.239101,2.603891,2.537086,0.321880,-0.184616,2.564078,2.591966,0.349950,-0.255928,2.627974,2.565944,0.439462,-0.215837,2.612237,2.472853,-0.372548,0.187947,2.507812,2.527101,-0.300899,0.173073,2.550830,2.566891,-0.339142,0.199675,2.596886
