sensor_1_x,sensor_1_y,sensor_1_z,sensor_1_magnitude,sensor_2_x,sensor_2_y,sensor_2_z,sensor_2_magnitude,sensor_3_x,sensor_3_y,sensor_3_z,sensor_3_magnitude,sensor_4_x,sensor_4_y,sensor_4_z,sensor_4_magnitude,sensor_5_x,sensor_5_y,sensor_5_z,sensor_5_magnitude,sensor_6_x,sensor_6_y,sensor_6_z,sensor_6_magnitude,sensor_7_x,sensor_7_y,sensor_7_z,sensor_7_magnitude,sensor_8_x,sensor_8_y,sensor_8_z,sensor_8_magnitude,sensor_9_x,sensor_9_y,sensor_9_z,sensor_9_magnitude,sensor_10_x,sensor_10_y,sensor_10_z,sensor_10_magnitude,sensor_11_x,sensor_11_y,sensor_11_z,sensor_11_magnitude,sensor_12_x,sensor_12_y,sensor_12_z,sensor_12_magnitude
-0.232280,-0.087177,0.155365,0.292732,-0.219955,-0.083960,0.151514,0.279975,-0.223677,-0.081036,0.147133,0.279726,-0.220156,0.079198,-0.139859,0.272583,-0.232315,0.082490,-0.143243,0.285120,-0.228666,0.080723,-0.134425,0.277262,0.221749,0.083145,0.136118,0.273155,0.230642,0.084664,0.133051,0.279403,0.224454,0.089619,0.137645,0.278132,0.213687,-0.087333,-0.132380,0.266108,0.220578,-0.081558,-0.136125,0.271728,0.225800,-0.083675,-0.137681,0.277386
-0.196206,-0.125410,0.175036,0.291311,-0.184732,-0.122026,0.171386,0.279981,-0.187870,-0.118565,0.167266,0.278084,-0.188111,0.115833,-0.159171,0.272284,-0.198570,0.122426,-0.163602,0.284928,-0.194736,0.118891,-0.155951,0.276366,0.187920,0.121282,0.153656,0.271355,0.196044,0.122456,0.152079,0.276689,0.189701,0.126246,0.156462,0.276414,0.179238,-0.124055,-0.151236,0.265308,0.186354,-0.120310,-0.153169,0.269561,0.191733,-0.121694,-0.155480,0.275218
-0.163592,-0.150874,0.189115,0.292045,-0.153429,-0.147078,0.183772,0.280970,-0.155886,-0.142772,0.180953,0.278259,-0.158997,0.140155,-0.173170,0.273699,-0.167654,0.146972,-0.178473,0.285590,-0.164215,0.143644,-0.168505,0.275670,0.158051,0.144914,0.164122,0.270030,0.165654,0.145262,0.164902,0.275200,0.159979,0.148729,0.170180,0.276902,0.149966,-0.146037,-0.163080,0.265352,0.157164,-0.142758,-0.165140,0.268983,0.162149,-0.144440,-0.168103,0.274616
-0.150432,-0.159148,0.194334,0.292786,-0.140330,-0.153382,0.187445,0.279918,-0.143485,-0.150569,0.185525,0.278708,-0.147321,0.147364,-0.178682,0.274494,-0.155497,0.154003,-0.182617,0.285035,-0.152492,0.150843,-0.173333,0.275775,0.146946,0.151148,0.168448,0.269840,0.153758,0.152705,0.168848,0.274718,0.149045,0.154688,0.174985,0.277060,0.139263,-0.151971,-0.166061,0.264699,0.147960,-0.149451,-0.168393,0.269414,0.152357,-0.150793,-0.172060,0.274874
-0.178536,-0.150675,0.173484,0.290989,-0.168694,-0.145913,0.168471,0.279519,-0.171697,-0.142245,0.164679,0.277187,-0.174363,0.138501,-0.158551,0.273355,-0.184317,0.145213,-0.161350,0.284769,-0.180896,0.141704,-0.151475,0.275224,0.174914,0.142896,0.148536,0.270328,0.182849,0.144223,0.146565,0.275165,0.177637,0.147580,0.152103,0.276532,0.167887,-0.144078,-0.143839,0.263883,0.176743,-0.140087,-0.146049,0.268687,0.181322,-0.141209,-0.148307,0.273519
-0.232699,-0.133551,0.112937,0.291100,-0.222276,-0.129013,0.108606,0.279009,-0.225383,-0.125957,0.105147,0.278780,-0.222733,0.122432,-0.097197,0.272116,-0.236193,0.126051,-0.095886,0.284377,-0.230060,0.122954,-0.088760,0.275543,0.224011,0.124276,0.088612,0.271067,0.232720,0.127547,0.083668,0.278257,0.228253,0.133121,0.089018,0.278827,0.217819,-0.127402,-0.083433,0.265777,0.226985,-0.121086,-0.084938,0.270922,0.231160,-0.124056,-0.084646,0.275662
-0.261695,-0.127410,0.032702,0.292894,-0.248938,-0.121742,0.032839,0.279051,-0.251735,-0.120657,0.028598,0.280618,-0.245226,0.117010,-0.021839,0.272588,-0.257886,0.118744,-0.015670,0.284343,-0.251337,0.116676,-0.011407,0.277333,0.246786,0.118886,0.010459,0.274129,0.252980,0.121877,0.004177,0.280839,0.248222,0.130053,0.009564,0.280391,0.239424,-0.122104,-0.007389,0.268864,0.247479,-0.115537,-0.009768,0.273295,0.251620,-0.118994,-0.007880,0.278450
-0.263530,-0.113953,-0.047603,0.291032,-0.252805,-0.109293,-0.045445,0.279143,-0.253698,-0.107901,-0.048679,0.279955,-0.244518,0.104860,0.052761,0.271235,-0.258148,0.104593,0.062387,0.285434,-0.248445,0.102733,0.065802,0.276783,0.245860,0.104320,-0.064071,0.274654,0.250487,0.108935,-0.072398,0.282581,0.246271,0.117202,-0.067257,0.280908,0.238827,-0.108515,0.065276,0.270323,0.246868,-0.100076,0.064679,0.274121,0.249404,-0.105700,0.068329,0.279363
-0.247223,-0.079645,-0.125486,0.288460,-0.238005,-0.075626,-0.120106,0.277112,-0.237628,-0.074928,-0.122522,0.277656,-0.224957,0.072167,0.125270,0.267407,-0.237974,0.069348,0.137341,0.283379,-0.229027,0.068403,0.138792,0.276398,0.226479,0.068334,-0.133481,0.271623,0.229395,0.074508,-0.142684,0.280236,0.226353,0.084360,-0.139678,0.279039,0.220905,-0.072740,0.135025,0.268928,0.226324,-0.065306,0.134643,0.271323,0.227758,-0.070323,0.138659,0.275763
-0.182835,-0.022509,-0.217335,0.284903,-0.176790,-0.019338,-0.208911,0.274358,-0.174436,-0.020485,-0.210803,0.274381,-0.160514,0.020519,0.209167,0.264455,-0.169016,0.013060,0.223437,0.280466,-0.159774,0.013771,0.220529,0.272673,0.160159,0.013691,-0.213658,0.267373,0.159005,0.019292,-0.223984,0.275361,0.158182,0.027637,-0.222607,0.274480,0.156487,-0.018244,0.212704,0.264697,0.159351,-0.011101,0.214803,0.267687,0.156995,-0.016034,0.219767,0.270559
-0.074718,0.019765,-0.269856,0.280706,-0.073340,0.021180,-0.261400,0.272318,-0.069700,0.020141,-0.260204,0.270129,-0.057757,-0.018897,0.255589,0.262714,-0.059606,-0.026366,0.270728,0.278463,-0.052512,-0.026125,0.263094,0.269553,0.056874,-0.026307,-0.257609,0.265121,0.052095,-0.020761,-0.265695,0.271548,0.052075,-0.015998,-0.265689,0.271216,0.055629,0.023174,0.253381,0.260449,0.053984,0.027453,0.256063,0.263128,0.050517,0.022542,0.260824,0.266626
0.038485,0.059254,-0.273394,0.282376,0.035009,0.059411,-0.263339,0.272218,0.038860,0.057792,-0.260222,0.269380,0.047577,-0.055913,0.255343,0.265688,0.051219,-0.064497,0.266320,0.278764,0.054750,-0.060786,0.256549,0.269277,-0.049289,-0.063132,-0.250940,0.263412,-0.056893,-0.059531,-0.257824,0.270654,-0.053878,-0.057424,-0.257838,0.269594,-0.048068,0.062050,0.247232,0.259393,-0.051535,0.063127,0.249292,0.262274,-0.056838,0.060307,0.253190,0.266407
0.131082,0.112513,-0.229584,0.287316,0.122060,0.110784,-0.221129,0.275807,0.126906,0.109446,-0.217953,0.274931,0.131885,-0.105855,0.212097,0.271264,0.139407,-0.113625,0.217856,0.282500,0.138050,-0.111286,0.207812,0.273182,-0.132009,-0.113551,-0.203154,0.267566,-0.141102,-0.110711,-0.205548,0.272794,-0.136064,-0.111821,-0.208300,0.272775,-0.127769,0.113146,0.199852,0.262807,-0.133713,0.111162,0.201427,0.266100,-0.139712,0.111393,0.204204,0.271344
0.167209,0.171667,-0.163976,0.290373,0.158263,0.168091,-0.157047,0.279223,0.161061,0.167911,-0.154727,0.279419,0.163425,-0.162356,0.149726,0.274745,0.172209,-0.171809,0.151190,0.286413,0.168158,-0.167779,0.141913,0.276706,-0.162753,-0.169200,-0.133966,0.270303,-0.169570,-0.169636,-0.134432,0.274959,-0.164811,-0.173097,-0.138946,0.276462,-0.155597,0.169868,0.132145,0.265571,-0.164173,0.168040,0.132687,0.269808,-0.168780,0.170162,0.133661,0.274421
0.194264,0.205575,-0.077124,0.293169,0.184202,0.200678,-0.072820,0.281966,0.186224,0.199851,-0.072141,0.282532,0.185967,-0.193361,0.069382,0.277103,0.195474,-0.202383,0.063603,0.288469,0.189228,-0.197377,0.055986,0.279105,-0.185014,-0.197654,-0.049370,0.275199,-0.190609,-0.200301,-0.046004,0.280301,-0.185293,-0.204561,-0.051020,0.280681,-0.177900,0.197972,0.047337,0.270337,-0.187667,0.194128,0.047160,0.274096,-0.191354,0.198376,0.048228,0.279813
0.204489,0.210643,-0.000124,0.293575,0.194465,0.204929,0.001065,0.282513,0.196041,0.205221,0.001680,0.283814,0.192791,-0.198849,-0.002887,0.276979,0.202863,-0.205272,-0.014069,0.288942,0.194651,-0.200580,-0.018475,0.280112,-0.191337,-0.200281,0.023615,0.277993,-0.195752,-0.204334,0.028191,0.284369,-0.190323,-0.211297,0.021927,0.285220,-0.182878,0.201054,-0.023245,0.272777,-0.194177,0.196875,-0.024424,0.277598,-0.196560,0.201402,-0.022833,0.282347
0.190856,0.210857,0.059615,0.290587,0.183223,0.205086,0.060804,0.281652,0.182400,0.206360,0.057826,0.281422,0.177981,-0.200105,-0.060252,0.274499,0.187772,-0.205268,-0.072937,0.287599,0.177402,-0.201805,-0.073719,0.278624,-0.176274,-0.200918,0.081400,0.279404,-0.178869,-0.205323,0.085525,0.285422,-0.173897,-0.212874,0.079765,0.286213,-0.167595,0.201666,-0.078268,0.273648,-0.177599,0.196776,-0.081010,0.277173,-0.180067,0.202715,-0.080694,0.282894
0.165007,0.209389,0.113676,0.289816,0.158211,0.202411,0.110826,0.279792,0.156565,0.204130,0.107085,0.278656,0.151900,-0.198860,-0.107310,0.272276,0.159843,-0.204176,-0.120633,0.285989,0.149463,-0.199549,-0.122489,0.277782,-0.149386,-0.198198,0.127320,0.278943,-0.150141,-0.203653,0.132793,0.285746,-0.145971,-0.210860,0.126227,0.285837,-0.142455,0.198555,-0.124221,0.274131,-0.151257,0.194729,-0.126893,0.277308,-0.152030,0.201446,-0.126820,0.282448
0.126678,0.214550,0.140860,0.286218,0.122060,0.207794,0.137500,0.277459,0.119518,0.211592,0.134043,0.277530,0.115761,-0.205347,-0.132307,0.270321,0.120543,-0.210065,-0.147293,0.283467,0.111248,-0.206998,-0.146924,0.277148,-0.112473,-0.203715,0.152549,0.278246,-0.110400,-0.209532,0.158060,0.284736,-0.108651,-0.215800,0.153463,0.286226,-0.105367,0.203917,-0.148087,0.273156,-0.115202,0.202101,-0.152627,0.278229,-0.113995,0.208322,-0.151973,0.281937
0.095690,0.213182,0.161979,0.284324,0.092768,0.206332,0.160105,0.277151,0.090220,0.209621,0.154036,0.275332,0.086901,-0.203111,-0.151889,0.268097,0.090466,-0.208913,-0.168158,0.283030,0.081346,-0.205009,-0.164584,0.275198,-0.083169,-0.202118,0.171606,0.277881,-0.080894,-0.208221,0.176758,0.284856,-0.078980,-0.214019,0.172009,0.285708,-0.078385,0.201903,-0.167464,0.273776,-0.086572,0.199845,-0.170213,0.276414,-0.085545,0.206229,-0.170876,0.281153
0.071885,0.213337,0.173133,0.283998,0.070283,0.207311,0.169708,0.276981,0.066400,0.210411,0.163566,0.274656,0.063600,-0.204426,-0.159794,0.267150,0.067410,-0.210232,-0.176012,0.282351,0.057901,-0.205037,-0.172394,0.274067,-0.060240,-0.203765,0.180451,0.278768,-0.057828,-0.209607,0.184368,0.285080,-0.055110,-0.214163,0.179144,0.284597,-0.055137,0.202424,-0.175445,0.273489,-0.063790,0.201344,-0.179681,0.277298,-0.062662,0.207576,-0.179167,0.281274
0.050493,0.212950,0.179296,0.282921,0.049655,0.206554,0.177696,0.276958,0.046714,0.211044,0.169906,0.274937,0.043534,-0.204916,-0.166070,0.267329,0.045455,-0.209579,-0.182192,0.281395,0.038018,-0.205353,-0.178856,0.274963,-0.039984,-0.204392,0.186449,0.279532,-0.036997,-0.208833,0.190366,0.284990,-0.034679,-0.213428,0.184642,0.284336,-0.036469,0.201795,-0.180293,0.273051,-0.042992,0.201637,-0.185835,0.277562,-0.041480,0.207097,-0.184397,0.280378
0.040163,0.207829,0.189922,0.284388,0.039857,0.200612,0.186036,0.276483,0.036431,0.205983,0.179360,0.275547,0.034132,-0.198743,-0.173812,0.266222,0.035394,-0.204391,-0.192534,0.283015,0.027638,-0.200176,-0.186425,0.274934,-0.031141,-0.197759,0.194025,0.278790,-0.026140,-0.203549,0.197297,0.284678,-0.025337,-0.207661,0.193291,0.284827,-0.027259,0.196477,-0.188531,0.273661,-0.034448,0.195802,-0.192460,0.276705,-0.032821,0.201268,-0.191832,0.279974
0.020343,0.205033,0.192711,0.282117,0.020002,0.198165,0.190115,0.275342,0.016228,0.203748,0.183219,0.274492,0.014673,-0.197570,-0.178675,0.266784,0.014853,-0.202442,-0.193417,0.280381,0.005999,-0.198500,-0.188534,0.273831,-0.009086,-0.195100,0.198299,0.278333,-0.005516,-0.201075,0.200814,0.284232,-0.003571,-0.204703,0.197023,0.284138,-0.005205,0.193114,-0.191847,0.272260,-0.011768,0.193361,-0.196362,0.275835,-0.009784,0.198873,-0.196018,0.279409
-0.031933,0.185309,0.209378,0.281422,-0.029608,0.178967,0.208152,0.276103,-0.034202,0.183766,0.198871,0.272928,-0.035619,-0.178506,-0.192758,0.265120,-0.038332,-0.183203,-0.207816,0.279679,-0.045437,-0.179695,-0.200503,0.273050,0.039446,-0.176030,0.212095,0.278436,0.047108,-0.181154,0.212746,0.283367,0.047250,-0.182941,0.210357,0.282755,0.043681,0.173747,-0.203966,0.271474,0.037966,0.174270,-0.209505,0.275143,0.041961,0.178755,-0.208545,0.277858
-0.096950,0.163382,0.208480,0.282058,-0.092112,0.157353,0.206231,0.275274,-0.096672,0.162208,0.196795,0.272736,-0.096221,-0.158267,-0.188836,0.264511,-0.102626,-0.162206,-0.203724,0.279904,-0.107821,-0.159103,-0.195554,0.274190,0.101807,-0.154266,0.205024,0.276039,0.110277,-0.158938,0.206056,0.282633,0.110031,-0.158814,0.201294,0.279012,0.103171,0.150708,-0.198982,0.270094,0.100108,0.153828,-0.203403,0.273966,0.105251,0.156621,-0.202921,0.277101
-0.173345,0.133431,0.181277,0.284102,-0.164775,0.129949,0.180813,0.277003,-0.170560,0.134871,0.169552,0.275733,-0.166276,-0.131703,-0.160033,0.265714,-0.175619,-0.135921,-0.172313,0.281084,-0.179450,-0.132711,-0.162731,0.276217,0.171777,-0.129154,0.173036,0.275916,0.180772,-0.131603,0.171519,0.281809,0.180256,-0.128483,0.169608,0.278867,0.172467,0.124890,-0.166780,0.270477,0.170539,0.128866,-0.171413,0.273993,0.176168,0.131075,-0.168813,0.276972
-0.226565,0.123044,0.128031,0.287860,-0.216551,0.120180,0.128332,0.278939,-0.220887,0.125390,0.117533,0.279871,-0.212978,-0.121835,-0.109981,0.268886,-0.226341,-0.127721,-0.116204,0.284687,-0.225929,-0.124142,-0.109482,0.280074,0.219281,-0.121008,0.120496,0.277933,0.228876,-0.122103,0.115359,0.283903,0.227072,-0.116778,0.115544,0.280266,0.218615,0.115328,-0.114501,0.272404,0.217781,0.121756,-0.118049,0.276023,0.223068,0.121922,-0.115212,0.279102
-0.259545,0.112462,0.067086,0.290710,-0.248267,0.110038,0.070520,0.280567,-0.252820,0.114817,0.060177,0.284116,-0.241839,-0.111201,-0.051917,0.271196,-0.255738,-0.117415,-0.054722,0.286675,-0.253403,-0.115314,-0.049056,0.282695,0.247146,-0.111979,0.061346,0.278179,0.255733,-0.111265,0.053876,0.284046,0.254176,-0.103797,0.054220,0.279856,0.245249,0.105298,-0.056429,0.272798,0.246258,0.112781,-0.059899,0.277399,0.250435,0.112104,-0.055907,0.280019
-0.267410,0.114133,0.020230,0.291451,-0.256415,0.112568,0.023888,0.281053,-0.259692,0.116974,0.015564,0.285246,-0.247905,-0.113968,-0.007684,0.272955,-0.261764,-0.121867,-0.008638,0.288871,-0.258567,-0.119038,-0.004229,0.284684,0.253007,-0.114788,0.017852,0.278401,0.260253,-0.113779,0.009510,0.284196,0.258694,-0.104916,0.010713,0.279365,0.251571,0.107893,-0.013456,0.274062,0.251394,0.115999,-0.017311,0.277407,0.254094,0.115191,-0.011748,0.279233
-0.263740,0.124551,-0.009751,0.291834,-0.253424,0.121917,-0.004654,0.281264,-0.256540,0.125680,-0.013917,0.286010,-0.242446,-0.123438,0.021090,0.272876,-0.256628,-0.131407,0.021426,0.289111,-0.252163,-0.128600,0.022689,0.283970,0.247814,-0.125824,-0.009705,0.278096,0.254746,-0.123997,-0.018476,0.283923,0.253252,-0.114736,-0.016608,0.278526,0.246095,0.117844,0.011413,0.273094,0.245190,0.126728,0.008926,0.276148,0.249301,0.125335,0.014185,0.279394
-0.249845,0.148093,-0.017031,0.290937,-0.240738,0.145623,-0.011037,0.281571,-0.243157,0.149691,-0.020330,0.286262,-0.229304,-0.145943,0.025858,0.273035,-0.242428,-0.154612,0.025569,0.288669,-0.239666,-0.152395,0.027987,0.285390,0.233573,-0.149082,-0.013321,0.277415,0.240980,-0.147583,-0.022427,0.283470,0.240111,-0.139125,-0.021500,0.278336,0.232853,0.142223,0.014158,0.273219,0.231562,0.149503,0.011594,0.275874,0.235025,0.148952,0.017441,0.278797
-0.225831,0.180936,-0.010426,0.289562,-0.217119,0.177635,-0.005402,0.280578,-0.219906,0.181530,-0.015000,0.285546,-0.206357,-0.177307,0.021384,0.272907,-0.218796,-0.186956,0.017632,0.288332,-0.215962,-0.182698,0.019993,0.283580,0.212289,-0.179995,-0.004355,0.278359,0.218071,-0.179541,-0.011623,0.282710,0.218089,-0.172096,-0.011932,0.278069,0.212243,0.173315,0.006568,0.274096,0.209492,0.180943,0.003195,0.276834,0.211317,0.181072,0.007657,0.278390
-0.200610,0.206356,0.012683,0.288077,-0.194273,0.201795,0.017660,0.280669,-0.196809,0.204303,0.009320,0.283832,-0.183612,-0.201738,-0.002649,0.272798,-0.193906,-0.210721,-0.006391,0.286433,-0.194065,-0.207570,-0.005196,0.284207,0.189103,-0.204040,0.021766,0.279045,0.195005,-0.203408,0.014738,0.282169,0.195964,-0.197939,0.014827,0.278929,0.189792,0.197288,-0.018924,0.274411,0.185744,0.203192,-0.022540,0.276217,0.188022,0.204785,-0.018684,0.278636
-0.154784,0.235252,0.046894,0.285483,-0.148478,0.229902,0.051050,0.278401,-0.151442,0.233868,0.040554,0.281556,-0.140346,-0.228466,-0.035346,0.270450,-0.148947,-0.239034,-0.043084,0.284919,-0.149601,-0.233805,-0.040641,0.280529,0.145044,-0.231511,0.057542,0.279189,0.150797,-0.232585,0.053969,0.282397,0.151201,-0.228649,0.051118,0.278846,0.145983,0.224972,-0.054764,0.273720,0.140180,0.230709,-0.058365,0.276194,0.142359,0.233088,-0.054376,0.278483
-0.076868,0.264497,0.068439,0.283815,-0.073340,0.258036,0.070861,0.277457,-0.076210,0.261613,0.061361,0.279311,-0.068169,-0.255407,-0.055623,0.270137,-0.072025,-0.265749,-0.065729,0.283073,-0.076164,-0.259929,-0.063093,0.278110,0.071938,-0.257604,0.079478,0.279019,0.076043,-0.260653,0.076143,0.281993,0.077639,-0.258512,0.072713,0.279541,0.074247,0.252480,-0.076921,0.274182,0.065375,0.255835,-0.079672,0.275814,0.066906,0.260269,-0.075871,0.279237
0.002883,0.279458,0.057653,0.285357,0.002004,0.271190,0.058389,0.277412,0.001347,0.274501,0.050981,0.279198,0.006535,-0.267502,-0.047988,0.271851,0.005945,-0.277640,-0.059584,0.284024,0.000577,-0.272076,-0.058664,0.278329,-0.003174,-0.269804,0.072454,0.279381,-0.000997,-0.273111,0.071029,0.282198,0.001716,-0.273888,0.066565,0.281866,0.002262,0.265452,-0.068028,0.274039,-0.008717,0.266409,-0.071885,0.276075,-0.008598,0.271927,-0.068548,0.280565
0.066590,0.277411,0.033691,0.287274,0.062703,0.269403,0.034660,0.278767,0.061440,0.272345,0.029856,0.280781,0.065470,-0.264955,-0.027588,0.274315,0.068563,-0.274126,-0.038769,0.285217,0.061929,-0.268244,-0.039105,0.278064,-0.061679,-0.266741,0.051956,0.278665,-0.063023,-0.269350,0.052300,0.281525,-0.059679,-0.272090,0.046243,0.282370,-0.055933,0.263354,-0.047988,0.273471,-0.067604,0.262893,-0.051021,0.276199,-0.068383,0.267893,-0.047307,0.280501
0.114514,0.265073,-0.005116,0.288796,0.108446,0.256829,-0.003821,0.278812,0.108770,0.259086,-0.007266,0.281085,0.111516,-0.251543,0.009735,0.275326,0.117347,-0.260468,0.000548,0.285682,0.109389,-0.255919,-0.002907,0.278332,-0.108411,-0.254936,0.014045,0.277386,-0.111543,-0.256690,0.013730,0.280215,-0.107009,-0.259999,0.006865,0.281242,-0.102380,0.251062,-0.009795,0.271312,-0.113422,0.249385,-0.011209,0.274196,-0.115438,0.254503,-0.007040,0.279548
0.157037,0.234139,-0.073726,0.291406,0.148206,0.226889,-0.071669,0.280322,0.150158,0.227391,-0.072064,0.281864,0.151799,-0.220209,0.070127,0.276501,0.159633,-0.229096,0.066544,0.287047,0.154266,-0.223900,0.061285,0.278721,-0.150363,-0.224661,-0.053111,0.275504,-0.154972,-0.224589,-0.052753,0.277920,-0.150386,-0.227540,-0.059309,0.279120,-0.142803,0.220458,0.056065,0.268585,-0.153647,0.218583,0.055359,0.272856,-0.157287,0.221792,0.058569,0.278139
0.183988,0.178200,-0.141935,0.292835,0.174095,0.172470,-0.137458,0.280979,0.176355,0.171483,-0.136196,0.281170,0.177981,-0.165297,0.131308,0.276120,0.187824,-0.173219,0.131995,0.287586,0.183135,-0.167285,0.123536,0.277099,-0.177096,-0.168767,-0.119422,0.272226,-0.184583,-0.168128,-0.118667,0.276441,-0.179851,-0.170887,-0.125604,0.278074,-0.170582,0.165971,0.118778,0.265994,-0.179531,0.162830,0.122846,0.271728,-0.183108,0.164369,0.123571,0.275346
0.195261,0.115791,-0.184771,0.292702,0.184409,0.111621,-0.177792,0.279421,0.188446,0.109645,-0.174788,0.279436,0.189455,-0.104457,0.169308,0.274717,0.199247,-0.111089,0.174936,0.287477,0.195426,-0.107579,0.163583,0.276629,-0.189024,-0.108331,-0.162597,0.271852,-0.197726,-0.107709,-0.160969,0.276781,-0.192736,-0.110114,-0.166601,0.277540,-0.182679,0.106919,0.159266,0.264894,-0.189345,0.103090,0.163903,0.270820,-0.194962,0.104340,0.163998,0.275304
0.207950,0.042966,-0.198974,0.290998,0.196270,0.040057,-0.193239,0.278330,0.200640,0.037563,-0.188081,0.277565,0.199614,-0.033839,0.180671,0.271354,0.210303,-0.035951,0.187533,0.284057,0.209369,-0.035444,0.176695,0.276248,-0.201465,-0.037075,-0.178759,0.271878,-0.211025,-0.034922,-0.177033,0.277654,-0.206083,-0.038369,-0.180651,0.276726,-0.196369,0.038408,0.175236,0.265977,-0.200482,0.033804,0.180983,0.272196,-0.206816,0.033807,0.179808,0.276128
0.214346,-0.021406,-0.192512,0.288900,0.202149,-0.022813,-0.187413,0.276601,0.207461,-0.026011,-0.179436,0.275525,0.204517,0.028439,0.171619,0.268494,0.215753,0.027710,0.180625,0.282741,0.214947,0.027201,0.169561,0.275123,-0.206812,0.025169,-0.175915,0.272673,-0.216479,0.027681,-0.172578,0.278231,-0.212962,0.025869,-0.176216,0.277622,-0.203189,-0.024421,0.171210,0.266824,-0.204805,-0.029034,0.174926,0.270900,-0.211300,-0.029528,0.173765,0.275161
0.211043,-0.093113,-0.169480,0.286239,0.199209,-0.092081,-0.165450,0.274840,0.204464,-0.094904,-0.155896,0.274072,0.199210,0.095583,0.149419,0.266733,0.209570,0.097553,0.158825,0.280467,0.209937,0.096202,0.149584,0.275143,-0.202905,0.094405,-0.158769,0.274391,-0.212220,0.097935,-0.154293,0.280062,-0.209522,0.093837,-0.155239,0.277135,-0.199704,-0.091771,0.153895,0.268305,-0.199567,-0.096700,0.157330,0.271902,-0.204600,-0.097694,0.155975,0.275197
0.192796,-0.150110,-0.143601,0.283416,0.183223,-0.148480,-0.140435,0.274479,0.187929,-0.150722,-0.131369,0.274394,0.180610,0.149666,0.124423,0.265520,0.191754,0.154433,0.133854,0.280243,0.192224,0.152456,0.127388,0.276442,-0.185425,0.148849,-0.137926,0.274885,-0.194038,0.152763,-0.133838,0.280891,-0.192326,0.149008,-0.134325,0.277913,-0.184720,-0.145867,0.133659,0.270672,-0.181463,-0.149196,0.139000,0.272964,-0.185891,-0.152716,0.134553,0.275649
0.179321,-0.179999,-0.126160,0.283676,0.171104,-0.176491,-0.124697,0.275636,0.175270,-0.178422,-0.115442,0.275464,0.167064,0.176931,0.108008,0.266234,0.177868,0.181694,0.118236,0.280410,0.179158,0.179789,0.111332,0.277158,-0.172829,0.175745,-0.124191,0.276006,-0.181258,0.179542,-0.118668,0.281375,-0.179697,0.176007,-0.119957,0.278674,-0.173021,-0.171493,0.121137,0.272066,-0.168852,-0.175606,0.124648,0.273652,-0.173058,-0.178932,0.119704,0.276215
0.164430,-0.193947,-0.125007,0.283336,0.156715,-0.189995,-0.123027,0.275306,0.161216,-0.191573,-0.114462,0.275304,0.153670,0.189068,0.107921,0.266473,0.162777,0.195433,0.118354,0.280532,0.163923,0.191509,0.111752,0.275744,-0.157714,0.188544,-0.125224,0.275869,-0.166453,0.191587,-0.120974,0.281153,-0.164913,0.189080,-0.121080,0.278582,-0.158634,-0.182629,0.121985,0.270922,-0.153749,-0.187220,0.126586,0.273339,-0.158163,-0.190463,0.122429,0.276190
0.140049,-0.187240,-0.156964,0.281620,0.132529,-0.183740,-0.154673,0.274314,0.136724,-0.185148,-0.146478,0.272816,0.131784,0.182577,0.139217,0.264731,0.139355,0.188132,0.151041,0.278616,0.142182,0.184048,0.145207,0.274179,-0.135505,0.179716,-0.158428,0.275244,-0.142349,0.184484,-0.154790,0.279745,-0.142737,0.183374,-0.154018,0.278785,-0.135983,-0.176484,0.155177,0.271511,-0.130356,-0.179154,0.159037,0.272730,-0.134507,-0.182002,0.156005,0.274872
0.094589,-0.177096,-0.196803,0.281143,0.088488,-0.173621,-0.191813,0.273435,0.093166,-0.175119,-0.184315,0.270774,0.090540,0.172148,0.177453,0.263290,0.094553,0.176228,0.193011,0.277939,0.099267,0.172826,0.185043,0.271963,-0.093091,0.169236,-0.196450,0.275499,-0.099959,0.174231,-0.193895,0.279184,-0.099565,0.175690,-0.194986,0.280713,-0.093270,-0.166735,0.191533,0.270527,-0.087132,-0.168822,0.196842,0.273568,-0.090493,-0.171910,0.194432,0.274856
0.027579,-0.167650,-0.224504,0.281547,0.023251,-0.162876,-0.218226,0.273298,0.027441,-0.164916,-0.211496,0.269594,0.028219,0.162302,0.204760,0.262802,0.029263,0.164712,0.222387,0.278285,0.035952,0.162517,0.214362,0.271395,-0.028827,0.158185,-0.222251,0.274315,-0.034244,0.164294,-0.222414,0.278628,-0.034628,0.168194,-0.221579,0.280331,-0.029101,-0.157861,0.216888,0.269828,-0.023261,-0.157742,0.221988,0.273317,-0.025761,-0.162907,0.221469,0.276135
-0.022966,-0.166390,-0.227633,0.282896,-0.024761,-0.162060,-0.221477,0.275551,-0.020768,-0.163386,-0.214431,0.270383,-0.017069,0.161226,0.209343,0.264783,-0.018054,0.162962,0.225330,0.278669,-0.010475,0.160257,0.219265,0.271789,0.015283,0.157451,-0.225604,0.275539,0.011004,0.163789,-0.227745,0.280741,0.009827,0.169556,-0.225834,0.282572,0.013612,-0.158168,0.220516,0.271716,0.019761,-0.157312,0.224181,0.274581,0.017738,-0.162494,0.223430,0.276839
